key,0,1,2,3,4,5,6,7
18.100,"Imperial Jade Earrings of Aiming","Lv. 61-70",70,70,0,3,"CollectablesShopRefine#94","Yellow Crafters' Scrip"
18.101,"Imperial Jade Earrings of Healing","Lv. 61-70",70,70,0,3,"CollectablesShopRefine#94","Yellow Crafters' Scrip"
18.102,"Imperial Jade Necklace of Fending","Lv. 61-70",70,70,0,3,"CollectablesShopRefine#94","Yellow Crafters' Scrip"
18.103,"Imperial Jade Necklace of Slaying","Lv. 61-70",70,70,0,3,"CollectablesShopRefine#94","Yellow Crafters' Scrip"
18.104,"Imperial Jade Necklace of Aiming","Lv. 61-70",70,70,0,3,"CollectablesShopRefine#94","Yellow Crafters' Scrip"
18.105,"Imperial Jade Necklace of Casting","Lv. 61-70",70,70,0,3,"CollectablesShopRefine#94","Yellow Crafters' Scrip"
18.106,"Stonegold Astrometer","Lv. 71-80",70,71,0,3,"CollectablesShopRefine#87","Yellow Crafters' Scrip"
18.107,"Stonegold Degen","Lv. 71-80",70,71,0,3,"CollectablesShopRefine#87","Yellow Crafters' Scrip"
18.108,"Stonegold Circlet of Maiming","Lv. 71-80",70,71,0,3,"CollectablesShopRefine#87","Yellow Crafters' Scrip"
18.109,"Hematite Earrings of Fending","Lv. 71-80",70,71,0,3,"CollectablesShopRefine#87","Yellow Crafters' Scrip"
18.110,"Hematite Choker of Slaying","Lv. 71-80",70,71,0,3,"CollectablesShopRefine#87","Yellow Crafters' Scrip"
18.111,"Islewolf Bracelet of Aiming","Lv. 71-80",70,71,0,3,"CollectablesShopRefine#87","Yellow Crafters' Scrip"
18.112,"Islewolf Ring of Healing","Lv. 71-80",70,71,0,3,"CollectablesShopRefine#87","Yellow Crafters' Scrip"
18.113,"Islewolf Ring of Casting","Lv. 71-80",70,71,0,3,"CollectablesShopRefine#87","Yellow Crafters' Scrip"
18.114,"Stonegold Orrery","Lv. 71-80",72,73,0,3,"CollectablesShopRefine#92","Yellow Crafters' Scrip"
18.115,"Diaspore Earrings of Fending","Lv. 71-80",72,72,0,3,"CollectablesShopRefine#89","Yellow Crafters' Scrip"
18.116,"Diaspore Earrings of Aiming","Lv. 71-80",72,72,0,3,"CollectablesShopRefine#89","Yellow Crafters' Scrip"
18.117,"Diaspore Choker of Slaying","Lv. 71-80",72,73,0,3,"CollectablesShopRefine#92","Yellow Crafters' Scrip"
18.118,"Diaspore Choker of Healing","Lv. 71-80",72,73,0,3,"CollectablesShopRefine#92","Yellow Crafters' Scrip"
18.119,"Diaspore Bracelet of Casting","Lv. 71-80",72,73,0,3,"CollectablesShopRefine#92","Yellow Crafters' Scrip"
18.120,"Diaspore Ring of Slaying","Lv. 71-80",72,72,0,3,"CollectablesShopRefine#89","Yellow Crafters' Scrip"
18.121,"Diaspore Ring of Aiming","Lv. 71-80",72,72,0,3,"CollectablesShopRefine#89","Yellow Crafters' Scrip"
18.122,"Bluespirit Baghnakhs","Lv. 71-80",74,74,0,3,"CollectablesShopRefine#95","Yellow Crafters' Scrip"
18.123,"Bluespirit Longbow","Lv. 71-80",74,74,0,3,"CollectablesShopRefine#95","Yellow Crafters' Scrip"
18.124,"Bluespirit Daggers","Lv. 71-80",74,74,0,3,"CollectablesShopRefine#95","Yellow Crafters' Scrip"
18.125,"Bluespirit Star Globe","Lv. 71-80",74,74,0,3,"CollectablesShopRefine#95","Yellow Crafters' Scrip"
18.126,"Bluespirit Uchigatana","Lv. 71-80",74,74,0,3,"CollectablesShopRefine#95","Yellow Crafters' Scrip"
18.127,"Bluespirit Glaives","Lv. 71-80",74,74,0,3,"CollectablesShopRefine#95","Yellow Crafters' Scrip"
18.128,"Manasilver Needle","Lv. 71-80",74,75,0,3,"CollectablesShopRefine#96","Yellow Crafters' Scrip"
18.129,"Manasilver Ear Cuffs","Lv. 71-80",74,75,0,3,"CollectablesShopRefine#96","Yellow Crafters' Scrip"
18.130,"Titanbronze Rapier","Lv. 71-80",76,76,0,3,"CollectablesShopRefine#97","Yellow Crafters' Scrip"
18.131,"Titanbronze Headgear of Fending","Lv. 71-80",76,77,0,3,"CollectablesShopRefine#98","Yellow Crafters' Scrip"
18.132,"Titanbronze Headgear of Maiming","Lv. 71-80",76,77,0,3,"CollectablesShopRefine#98","Yellow Crafters' Scrip"
18.133,"Triplite Earrings of Healing","Lv. 71-80",76,76,0,3,"CollectablesShopRefine#97","Yellow Crafters' Scrip"
18.134,"Triplite Choker of Fending","Lv. 71-80",76,77,0,3,"CollectablesShopRefine#98","Yellow Crafters' Scrip"
18.135,"Triplite Bracelet of Aiming","Lv. 71-80",76,77,0,3,"CollectablesShopRefine#98","Yellow Crafters' Scrip"
18.136,"Triplite Bracelet of Casting","Lv. 71-80",76,77,0,3,"CollectablesShopRefine#98","Yellow Crafters' Scrip"
18.137,"Triplite Ring of Fending","Lv. 71-80",76,76,0,3,"CollectablesShopRefine#97","Yellow Crafters' Scrip"
18.138,"Petalite Earrings of Healing","Lv. 71-80",80,78,0,3,"CollectablesShopRefine#99","White Crafters' Scrip"
18.139,"Petalite Earrings of Casting","Lv. 71-80",80,78,0,3,"CollectablesShopRefine#99","White Crafters' Scrip"
18.140,"Petalite Choker of Fending","Lv. 71-80",80,79,0,3,"CollectablesShopRefine#100","White Crafters' Scrip"
18.141,"Petalite Choker of Slaying","Lv. 71-80",80,79,0,3,"CollectablesShopRefine#100","White Crafters' Scrip"
18.142,"Petalite Bracelet of Slaying","Lv. 71-80",80,79,0,3,"CollectablesShopRefine#100","White Crafters' Scrip"
18.143,"Petalite Bracelet of Aiming","Lv. 71-80",80,79,0,3,"CollectablesShopRefine#100","White Crafters' Scrip"
18.144,"Petalite Ring of Fending","Lv. 71-80",80,78,0,3,"CollectablesShopRefine#99","White Crafters' Scrip"
18.145,"Petalite Ring of Aiming","Lv. 71-80",80,78,0,3,"CollectablesShopRefine#99","White Crafters' Scrip"
18.146,"Dwarven Mythril Needle","Lv. 71-80",80,80,0,3,"CollectablesShopRefine#101","White Crafters' Scrip"
18.147,"Dwarven Mythril Ear Cuffs","Lv. 71-80",80,80,0,3,"CollectablesShopRefine#101","White Crafters' Scrip"
18.148,"Dwarven Mythril Choker","Lv. 71-80",80,80,0,3,"CollectablesShopRefine#101","White Crafters' Scrip"
18.149,"Dwarven Mythril Bracelets","Lv. 71-80",80,80,0,3,"CollectablesShopRefine#101","White Crafters' Scrip"
18.150,"Dwarven Mythril Ring","Lv. 71-80",80,80,0,3,"CollectablesShopRefine#101","White Crafters' Scrip"
19.0,"Archaeoskin Belt of Striking","Lv. 50-60",50,51,0,3,"CollectablesShopRefine#66","Yellow Crafters' Scrip"
19.1,"Archaeoskin Shoes of Aiming","Lv. 50-60",50,51,0,3,"CollectablesShopRefine#66","Yellow Crafters' Scrip"
19.2,"Archaeoskin Gloves of Healing","Lv. 50-60",50,51,0,3,"CollectablesShopRefine#66","Yellow Crafters' Scrip"
19.3,"Archaeoskin Shoes of Casting","Lv. 50-60",50,51,0,3,"CollectablesShopRefine#66","Yellow Crafters' Scrip"
19.4,"Archaeoskin Breeches of Fending","Lv. 50-60",50,51,0,3,"CollectablesShopRefine#66","Yellow Crafters' Scrip"
19.5,"Archaeoskin Breeches of Maiming","Lv. 50-60",50,51,0,3,"CollectablesShopRefine#66","Yellow Crafters' Scrip"
19.6,"Archaeoskin Gloves of Crafting","Lv. 50-60",50,51,0,3,"CollectablesShopRefine#66","Yellow Crafters' Scrip"
19.7,"Archaeoskin Gloves of Gathering","Lv. 50-60",50,51,0,3,"CollectablesShopRefine#66","Yellow Crafters' Scrip"
19.8,"Wyvernskin Gloves of Fending","Lv. 50-60",52,52,0,3,"CollectablesShopRefine#67","Yellow Crafters' Scrip"
19.9,"Wyvernskin Belt of Scouting","Lv. 50-60",52,52,0,3,"CollectablesShopRefine#67","Yellow Crafters' Scrip"
19.10,"Archaeoskin Jackboots of Crafting","Lv. 50-60",52,52,0,3,"CollectablesShopRefine#67","Yellow Crafters' Scrip"
19.11,"Archaeoskin Jackcoat of Gathering","Lv. 50-60",52,52,0,3,"CollectablesShopRefine#67","Yellow Crafters' Scrip"
19.12,"Wyvernskin Pot Helm of Maiming","Lv. 50-60",52,53,0,3,"CollectablesShopRefine#68","Yellow Crafters' Scrip"
19.13,"Wyvernskin Boots of Healing","Lv. 50-60",52,53,0,3,"CollectablesShopRefine#68","Yellow Crafters' Scrip"
19.14,"Wyvernskin Mask of Casting","Lv. 50-60",52,53,0,3,"CollectablesShopRefine#68","Yellow Crafters' Scrip"
19.15,"Wyvernskin Wristbands","Lv. 50-60",52,53,0,3,"CollectablesShopRefine#68","Yellow Crafters' Scrip"
19.16,"Dhalmelskin Armguards of Striking","Lv. 50-60",54,54,0,3,"CollectablesShopRefine#69","Yellow Crafters' Scrip"
19.17,"Dhalmelskin Belt of Casting","Lv. 50-60",54,54,0,3,"CollectablesShopRefine#69","Yellow Crafters' Scrip"
19.18,"Wyvernskin Jerkin","Lv. 50-60",54,54,0,3,"CollectablesShopRefine#69","Yellow Crafters' Scrip"
19.19,"Wyvernskin Choker","Lv. 50-60",54,54,0,3,"CollectablesShopRefine#69","Yellow Crafters' Scrip"
19.20,"Dhalmelskin Breeches of Fending","Lv. 50-60",54,55,0,3,"CollectablesShopRefine#71","Yellow Crafters' Scrip"
19.21,"Dhalmelskin Jacket of Aiming","Lv. 50-60",54,55,0,3,"CollectablesShopRefine#71","Yellow Crafters' Scrip"
19.22,"Dhalmelskin Crakows of Healing","Lv. 50-60",54,55,0,3,"CollectablesShopRefine#71","Yellow Crafters' Scrip"
19.23,"Dhalmelskin Halfgloves of Crafting","Lv. 50-60",54,55,0,3,"CollectablesShopRefine#71","Yellow Crafters' Scrip"
19.24,"Dhalmel Leather","Lv. 50-60",56,56,0,3,"CollectablesShopRefine#72","Yellow Crafters' Scrip"
19.25,"Dragonskin Belt of Maiming","Lv. 50-60",56,56,0,3,"CollectablesShopRefine#74","Yellow Crafters' Scrip"
19.26,"Dragonskin Gloves of Aiming","Lv. 50-60",56,56,0,3,"CollectablesShopRefine#74","Yellow Crafters' Scrip"
19.27,"Dragonskin Gloves of Healing","Lv. 50-60",56,56,0,3,"CollectablesShopRefine#74","Yellow Crafters' Scrip"
19.28,"Dhalmelskin Shoes","Lv. 50-60",56,56,0,3,"CollectablesShopRefine#74","Yellow Crafters' Scrip"
19.29,"Dragonskin Breeches of Fending","Lv. 50-60",56,57,0,3,"CollectablesShopRefine#75","Yellow Crafters' Scrip"
19.30,"Dragonskin Breeches of Scouting","Lv. 50-60",56,57,0,3,"CollectablesShopRefine#75","Yellow Crafters' Scrip"
19.31,"Dragonskin Boots of Healing","Lv. 50-60",56,57,0,3,"CollectablesShopRefine#75","Yellow Crafters' Scrip"
19.32,"Dragonskin Ring","Lv. 50-60",56,57,0,3,"CollectablesShopRefine#75","Yellow Crafters' Scrip"
19.33,"Serpentskin Armguards of Striking","Lv. 50-60",58,58,0,3,"CollectablesShopRefine#78","Yellow Crafters' Scrip"
19.34,"Serpentskin Ringbelt of Aiming","Lv. 50-60",58,58,0,3,"CollectablesShopRefine#78","Yellow Crafters' Scrip"
19.35,"Serpentskin Armguards of Scouting","Lv. 50-60",58,58,0,3,"CollectablesShopRefine#78","Yellow Crafters' Scrip"
19.36,"Serpentskin Hat of Casting","Lv. 50-60",58,58,0,3,"CollectablesShopRefine#78","Yellow Crafters' Scrip"
19.37,"Serpentskin Dress Gloves of Casting","Lv. 50-60",58,58,0,3,"CollectablesShopRefine#78","Yellow Crafters' Scrip"
19.38,"Dragonskin Belt of Crafting","Lv. 50-60",58,58,0,3,"CollectablesShopRefine#78","Yellow Crafters' Scrip"
19.39,"Dragonskin Choker","Lv. 50-60",58,58,0,3,"CollectablesShopRefine#78","Yellow Crafters' Scrip"
19.40,"Dragonskin Wristbands","Lv. 50-60",58,58,0,3,"CollectablesShopRefine#78","Yellow Crafters' Scrip"
19.41,"Serpentskin Boots of Striking","Lv. 50-60",59,59,0,3,"CollectablesShopRefine#81","Yellow Crafters' Scrip"
19.42,"Serpentskin Thighboots of Healing","Lv. 50-60",59,59,0,3,"CollectablesShopRefine#81","Yellow Crafters' Scrip"
19.43,"Serpentskin Voyager's Belt of Maiming","Lv. 50-60",59,59,0,3,"CollectablesShopRefine#81","Yellow Crafters' Scrip"
19.44,"Serpentskin Bracers of Aiming","Lv. 50-60",59,59,0,3,"CollectablesShopRefine#81","Yellow Crafters' Scrip"
19.45,"Serpentskin Hunting Belt of Scouting","Lv. 50-60",59,59,0,3,"CollectablesShopRefine#81","Yellow Crafters' Scrip"
19.46,"Serpentskin Gloves of Casting","Lv. 50-60",59,59,0,3,"CollectablesShopRefine#81","Yellow Crafters' Scrip"
19.47,"Serpentskin Halfgloves of Crafting","Lv. 50-60",59,59,0,3,"CollectablesShopRefine#81","Yellow Crafters' Scrip"
19.48,"Serpentskin Gloves","Lv. 50-60",59,59,0,3,"CollectablesShopRefine#81","Yellow Crafters' Scrip"
19.49,"Amphiptere Leather","Lv. 50-60",60,60,0,3,"CollectablesShopRefine#82","Yellow Crafters' Scrip"
19.50,"Serpentskin Helm of Maiming","Lv. 50-60",60,60,0,3,"CollectablesShopRefine#84","Yellow Crafters' Scrip"
19.51,"Serpentskin Hose of Maiming","Lv. 50-60",60,60,0,3,"CollectablesShopRefine#84","Yellow Crafters' Scrip"
19.52,"Serpentskin Thighboots of Striking","Lv. 50-60",60,60,0,3,"CollectablesShopRefine#84","Yellow Crafters' Scrip"
19.53,"Serpentskin Thighboots of Aiming","Lv. 50-60",60,60,0,3,"CollectablesShopRefine#84","Yellow Crafters' Scrip"
19.54,"Serpentskin Brais of Scouting","Lv. 50-60",60,60,0,3,"CollectablesShopRefine#84","Yellow Crafters' Scrip"
19.55,"Serpentskin Bootlets of Casting","Lv. 50-60",60,60,0,3,"CollectablesShopRefine#84","Yellow Crafters' Scrip"
19.56,"Serpentskin Shoes","Lv. 50-60",60,60,0,3,"CollectablesShopRefine#84","Yellow Crafters' Scrip"
19.57,"Serpentskin Vest","Lv. 50-60",60,60,0,3,"CollectablesShopRefine#84","Yellow Crafters' Scrip"
19.58,"Gaganaskin Leg Guards of Fending","Lv. 61-70",60,61,0,3,"CollectablesShopRefine#77","Yellow Crafters' Scrip"
19.59,"Gaganaskin Belt of Maiming","Lv. 61-70",60,61,0,3,"CollectablesShopRefine#76","Yellow Crafters' Scrip"
19.60,"Gaganaskin Jacket of Aiming","Lv. 61-70",60,61,0,3,"CollectablesShopRefine#77","Yellow Crafters' Scrip"
19.61,"Gaganaskin Chaps of Aiming","Lv. 61-70",60,61,0,3,"CollectablesShopRefine#77","Yellow Crafters' Scrip"
19.62,"Gaganaskin Belt of Casting","Lv. 61-70",60,61,0,3,"CollectablesShopRefine#76","Yellow Crafters' Scrip"
19.63,"Gaganaskin Shoes","Lv. 61-70",60,61,0,3,"CollectablesShopRefine#77","Yellow Crafters' Scrip"
19.64,"Gaganaskin Bush Hat","Lv. 61-70",60,61,0,3,"CollectablesShopRefine#77","Yellow Crafters' Scrip"
19.65,"Gaganaskin Gloves","Lv. 61-70",60,61,0,3,"CollectablesShopRefine#77","Yellow Crafters' Scrip"
19.66,"Gyuki Leather Trousers of Maiming","Lv. 61-70",62,62,0,3,"CollectablesShopRefine#79","Yellow Crafters' Scrip"
19.67,"Gyuki Leather Halfgloves of Striking","Lv. 61-70",62,62,0,3,"CollectablesShopRefine#79","Yellow Crafters' Scrip"
19.68,"Gyuki Leather Twinbelt of Aiming","Lv. 61-70",62,62,0,3,"CollectablesShopRefine#79","Yellow Crafters' Scrip"
19.69,"Gyuki Leather Twinbelt of Scouting","Lv. 61-70",62,62,0,3,"CollectablesShopRefine#79","Yellow Crafters' Scrip"
19.70,"Gyuki Leather Boots of Healing","Lv. 61-70",62,63,0,3,"CollectablesShopRefine#83","Yellow Crafters' Scrip"
19.71,"Gyuki Leather Gloves of Crafting","Lv. 61-70",62,63,0,3,"CollectablesShopRefine#83","Yellow Crafters' Scrip"
19.72,"Gyuki Leather Earrings","Lv. 61-70",62,63,0,3,"CollectablesShopRefine#83","Yellow Crafters' Scrip"
19.73,"Gyuki Leather Ring","Lv. 61-70",62,63,0,3,"CollectablesShopRefine#83","Yellow Crafters' Scrip"
19.74,"Tigerskin Tricorne of Striking","Lv. 61-70",64,65,0,3,"CollectablesShopRefine#86","Yellow Crafters' Scrip"
19.75,"Tigerskin Wristgloves of Striking","Lv. 61-70",64,64,0,3,"CollectablesShopRefine#85","Yellow Crafters' Scrip"
19.76,"Tigerskin Thighboots of Aiming","Lv. 61-70",64,65,0,3,"CollectablesShopRefine#86","Yellow Crafters' Scrip"
19.77,"Tigerskin Ringbelt of Scouting","Lv. 61-70",64,64,0,3,"CollectablesShopRefine#85","Yellow Crafters' Scrip"
19.78,"Tigerskin Armguards of Healing","Lv. 61-70",64,64,0,3,"CollectablesShopRefine#85","Yellow Crafters' Scrip"
19.79,"Tigerskin Jackboots of Casting","Lv. 61-70",64,65,0,3,"CollectablesShopRefine#86","Yellow Crafters' Scrip"
19.80,"Tigerskin Cap of Gathering","Lv. 61-70",64,65,0,3,"CollectablesShopRefine#86","Yellow Crafters' Scrip"
19.81,"Tigerskin Boots of Gathering","Lv. 61-70",64,65,0,3,"CollectablesShopRefine#86","Yellow Crafters' Scrip"
19.82,"Marid Leather Belt of Fending","Lv. 61-70",66,66,0,3,"CollectablesShopRefine#88","Yellow Crafters' Scrip"
19.83,"Marid Leather Coat of Striking","Lv. 61-70",66,67,0,3,"CollectablesShopRefine#90","Yellow Crafters' Scrip"
19.84,"Marid Leather Breeches of Scouting","Lv. 61-70",66,67,0,3,"CollectablesShopRefine#90","Yellow Crafters' Scrip"
19.85,"Marid Leather Boots of Healing","Lv. 61-70",66,66,0,3,"CollectablesShopRefine#88","Yellow Crafters' Scrip"
19.86,"Marid Leather Corset of Casting","Lv. 61-70",66,66,0,3,"CollectablesShopRefine#88","Yellow Crafters' Scrip"
19.87,"Marid Leather Gloves of Crafting","Lv. 61-70",66,67,0,3,"CollectablesShopRefine#90","Yellow Crafters' Scrip"
19.88,"Marid Leather Babouches of Gathering","Lv. 61-70",66,67,0,3,"CollectablesShopRefine#90","Yellow Crafters' Scrip"
19.89,"Marid Leather Choker","Lv. 61-70",66,67,0,3,"CollectablesShopRefine#90","Yellow Crafters' Scrip"
19.90,"Gazelleskin Brais of Maiming","Lv. 61-70",70,69,0,3,"CollectablesShopRefine#93","Yellow Crafters' Scrip"
19.91,"Gazelleskin Open-toed Boots of Striking","Lv. 61-70",70,68,0,3,"CollectablesShopRefine#91","Yellow Crafters' Scrip"
19.92,"Gazelleskin Twinbelt of Striking","Lv. 61-70",70,68,0,3,"CollectablesShopRefine#91","Yellow Crafters' Scrip"
19.93,"Gazelleskin Armguards of Aiming","Lv. 61-70",70,69,0,3,"CollectablesShopRefine#93","Yellow Crafters' Scrip"
19.94,"Gazelleskin Brais of Scouting","Lv. 61-70",70,69,0,3,"CollectablesShopRefine#93","Yellow Crafters' Scrip"
19.95,"Gazelleskin Twinbelt of Scouting","Lv. 61-70",70,68,0,3,"CollectablesShopRefine#91","Yellow Crafters' Scrip"
19.96,"Gazelleskin Coat of Healing","Lv. 61-70",70,69,0,3,"CollectablesShopRefine#93","Yellow Crafters' Scrip"
19.97,"Gazelleskin Boots of Healing","Lv. 61-70",70,68,0,3,"CollectablesShopRefine#91","Yellow Crafters' Scrip"
19.98,"Gazelleskin Ringbelt of Striking","Lv. 61-70",70,70,0,3,"CollectablesShopRefine#94","Yellow Crafters' Scrip"
19.99,"Gazelleskin Ringbelt of Aiming","Lv. 61-70",70,70,0,3,"CollectablesShopRefine#94","Yellow Crafters' Scrip"
19.100,"Gazelleskin Gloves of Crafting","Lv. 61-70",70,70,0,3,"CollectablesShopRefine#94","Yellow Crafters' Scrip"
19.101,"Fur-lined Gazelleskin Boots","Lv. 61-70",70,70,0,3,"CollectablesShopRefine#94","Yellow Crafters' Scrip"
19.102,"Gazelleskin Belt of Gathering","Lv. 61-70",70,70,0,3,"CollectablesShopRefine#94","Yellow Crafters' Scrip"
19.103,"Gazelleskin Earrings","Lv. 61-70",70,70,0,3,"CollectablesShopRefine#94","Yellow Crafters' Scrip"
19.104,"Gazelleskin Choker","Lv. 61-70",70,70,0,3,"CollectablesShopRefine#94","Yellow Crafters' Scrip"
19.105,"Gazelleskin Wristband","Lv. 61-70",70,70,0,3,"CollectablesShopRefine#94","Yellow Crafters' Scrip"
19.106,"Smilodonskin Trousers of Fending","Lv. 71-80",70,71,0,3,"CollectablesShopRefine#87","Yellow Crafters' Scrip"
19.107,"Smilodonskin Leggings of Maiming","Lv. 71-80",70,71,0,3,"CollectablesShopRefine#87","Yellow Crafters' Scrip"
19.108,"Smilodonskin Gloves of Scouting","Lv. 71-80",70,71,0,3,"CollectablesShopRefine#87","Yellow Crafters' Scrip"
19.109,"Smilodonskin Armguards of Healing","Lv. 71-80",70,71,0,3,"CollectablesShopRefine#87","Yellow Crafters' Scrip"
19.110,"Smilodonskin Boots of Casting","Lv. 71-80",70,71,0,3,"CollectablesShopRefine#87","Yellow Crafters' Scrip"
19.111,"Smilodonskin Gloves of Crafting","Lv. 71-80",70,71,0,3,"CollectablesShopRefine#87","Yellow Crafters' Scrip"
19.112,"Smilodonskin Gloves of Gathering","Lv. 71-80",70,71,0,3,"CollectablesShopRefine#87","Yellow Crafters' Scrip"
19.113,"Smilodonskin Tool Belt","Lv. 71-80",70,71,0,3,"CollectablesShopRefine#87","Yellow Crafters' Scrip"
19.114,"Gliderskin Thighboots of Fending","Lv. 71-80",72,73,0,3,"CollectablesShopRefine#92","Yellow Crafters' Scrip"
19.115,"Gliderskin Breeches of Maiming","Lv. 71-80",72,73,0,3,"CollectablesShopRefine#92","Yellow Crafters' Scrip"
19.116,"Gliderskin Thighboots of Striking","Lv. 71-80",72,72,0,3,"CollectablesShopRefine#89","Yellow Crafters' Scrip"
19.117,"Gliderskin Gloves of Aiming","Lv. 71-80",72,72,0,3,"CollectablesShopRefine#89","Yellow Crafters' Scrip"
19.118,"Gliderskin Boots of Aiming","Lv. 71-80",72,72,0,3,"CollectablesShopRefine#89","Yellow Crafters' Scrip"
19.119,"Gliderskin Gloves of Scouting","Lv. 71-80",72,72,0,3,"CollectablesShopRefine#89","Yellow Crafters' Scrip"
19.120,"Gliderskin Thighboots of Scouting","Lv. 71-80",72,72,0,3,"CollectablesShopRefine#89","Yellow Crafters' Scrip"
19.121,"Gliderskin Boots of Healing","Lv. 71-80",72,73,0,3,"CollectablesShopRefine#92","Yellow Crafters' Scrip"
19.122,"Atrociraptorskin Breeches of Fending","Lv. 71-80",74,75,0,3,"CollectablesShopRefine#96","Yellow Crafters' Scrip"
19.123,"Atrociraptorskin Headgear of Aiming","Lv. 71-80",74,74,0,3,"CollectablesShopRefine#95","Yellow Crafters' Scrip"
19.124,"Atrociraptorskin Corselet of Aiming","Lv. 71-80",74,75,0,3,"CollectablesShopRefine#96","Yellow Crafters' Scrip"
19.125,"Atrociraptorskin Corselet of Scouting","Lv. 71-80",74,75,0,3,"CollectablesShopRefine#96","Yellow Crafters' Scrip"
19.126,"Atrociraptorskin Coat of Casting","Lv. 71-80",74,75,0,3,"CollectablesShopRefine#96","Yellow Crafters' Scrip"
19.127,"Atrociraptorskin Necklace of Fending","Lv. 71-80",74,75,0,3,"CollectablesShopRefine#96","Yellow Crafters' Scrip"
19.128,"Atrociraptorskin Amulet of Slaying","Lv. 71-80",74,74,0,3,"CollectablesShopRefine#95","Yellow Crafters' Scrip"
19.129,"Atrociraptorskin Cap of Gathering","Lv. 71-80",74,74,0,3,"CollectablesShopRefine#95","Yellow Crafters' Scrip"
19.130,"Zonureskin Coat of Fending","Lv. 71-80",76,77,0,3,"CollectablesShopRefine#98","Yellow Crafters' Scrip"
19.131,"Zonureskin Caligae of Fending","Lv. 71-80",76,77,0,3,"CollectablesShopRefine#98","Yellow Crafters' Scrip"
19.132,"Zonureskin Caligae of Maiming","Lv. 71-80",76,77,0,3,"CollectablesShopRefine#98","Yellow Crafters' Scrip"
19.133,"Zonureskin Fingerless Gloves of Striking","Lv. 71-80",76,76,0,3,"CollectablesShopRefine#97","Yellow Crafters' Scrip"
19.134,"Zonureskin Fingerless Gloves of Healing","Lv. 71-80",76,76,0,3,"CollectablesShopRefine#97","Yellow Crafters' Scrip"
19.135,"Zonureskin Fingerless Gloves of Casting","Lv. 71-80",76,76,0,3,"CollectablesShopRefine#97","Yellow Crafters' Scrip"
19.136,"Zonureskin Jacket of Crafting","Lv. 71-80",76,77,0,3,"CollectablesShopRefine#98","Yellow Crafters' Scrip"
19.137,"Zonureskin Robe of Gathering","Lv. 71-80",76,77,0,3,"CollectablesShopRefine#98","Yellow Crafters' Scrip"
19.138,"Swallowskin Gloves of Maiming","Lv. 71-80",80,78,0,3,"CollectablesShopRefine#99","White Crafters' Scrip"
19.139,"Swallowskin Gloves of Striking","Lv. 71-80",80,78,0,3,"CollectablesShopRefine#99","White Crafters' Scrip"
19.140,"Swallowskin Shoes of Striking","Lv. 71-80",80,78,0,3,"CollectablesShopRefine#99","White Crafters' Scrip"
19.141,"Swallowskin Robe of Aiming","Lv. 71-80",80,78,0,3,"CollectablesShopRefine#99","White Crafters' Scrip"
19.142,"Swallowskin Gloves of Aiming","Lv. 71-80",80,78,0,3,"CollectablesShopRefine#99","White Crafters' Scrip"
19.143,"Swallowskin Robe of Healing","Lv. 71-80",80,79,0,3,"CollectablesShopRefine#100","White Crafters' Scrip"
19.144,"Swallowskin Tool Belt","Lv. 71-80",80,79,0,3,"CollectablesShopRefine#100","White Crafters' Scrip"
19.145,"Swallowskin Survival Belt","Lv. 71-80",80,79,0,3,"CollectablesShopRefine#100","White Crafters' Scrip"
19.146,"Swallowskin Fingerless Gloves","Lv. 71-80",80,80,0,3,"CollectablesShopRefine#101","White Crafters' Scrip"
19.147,"Swallowskin Shoes","Lv. 71-80",80,80,0,3,"CollectablesShopRefine#101","White Crafters' Scrip"
19.148,"Swallowskin Coat","Lv. 71-80",80,80,0,3,"CollectablesShopRefine#101","White Crafters' Scrip"
19.149,"Swallowskin Gloves","Lv. 71-80",80,80,0,3,"CollectablesShopRefine#101","White Crafters' Scrip"
19.150,"Swallowskin Boots","Lv. 71-80",80,80,0,3,"CollectablesShopRefine#101","White Crafters' Scrip"
20.0,"Rainbow Cap of Aiming","Lv. 50-60",50,51,0,3,"CollectablesShopRefine#66","Yellow Crafters' Scrip"
20.1,"Rainbow Halfgloves of Scouting","Lv. 50-60",50,51,0,3,"CollectablesShopRefine#66","Yellow Crafters' Scrip"
20.2,"Rainbow Sash of Healing","Lv. 50-60",50,51,0,3,"CollectablesShopRefine#66","Yellow Crafters' Scrip"
20.3,"Rainbow Cap of Casting","Lv. 50-60",50,51,0,3,"CollectablesShopRefine#66","Yellow Crafters' Scrip"
20.4,"Rainbow Bolero of Striking","Lv. 50-60",50,51,0,3,"CollectablesShopRefine#66","Yellow Crafters' Scrip"
20.5,"Rainbow Slops of Healing","Lv. 50-60",50,51,0,3,"CollectablesShopRefine#66","Yellow Crafters' Scrip"
20.6,"Rainbow Ribbon of Fending","Lv. 50-60",50,51,0,3,"CollectablesShopRefine#66","Yellow Crafters' Scrip"
20.7,"Rainbow Ribbon of Aiming","Lv. 50-60",50,51,0,3,"CollectablesShopRefine#66","Yellow Crafters' Scrip"
20.8,"Holy Rainbow Sarouel of Fending","Lv. 50-60",52,52,0,3,"CollectablesShopRefine#67","Yellow Crafters' Scrip"
20.9,"Holy Rainbow Sarouel of Maiming","Lv. 50-60",52,52,0,3,"CollectablesShopRefine#67","Yellow Crafters' Scrip"
